Calendar day,sales,complaints
2023-10-05,149.52764560926673,6
2023-10-06,150.93183351924006,4
2023-10-07,137.71264627215828,8
2023-10-08,143.20939720550712,2
2023-10-09,138.9283451028432,5
2023-10-10,125.03370351523277,0
2023-10-11,122.66466539170277,6
2023-10-12,119.91550470691462,3
2023-10-13,97.00376075516944,3
2023-10-14,120.07621731389094,50
2023-10-15,102.95215246785321,3
2023-10-16,102.9997021431715,2
2023-10-17,101.84937780437915,7
2023-10-18,94.24175195505268,1
2023-10-19,102.87460977722826,6
2023-10-20,100.20675535709388,10
2023-10-21,107.09404766627699,2
2023-10-22,116.22013363287964,4
2023-10-23,118.26787290370463,9
2023-10-24,103.30603025732022,7
2023-10-25,134.9725176724555,9
2023-10-26,118.2451747770651,44
2023-10-27,137.4363892594091,5
2023-10-28,130.87795428707926,25
2023-10-29,146.03466098602627,5
2023-10-30,136.03859484349485,3
2023-10-31,134.54373756777204,1
2023-11-01,252.6961051464487,1
2023-11-02,151.0384034212638,9
2023-11-03,150.5218149642644,3
2023-11-04,149.26708681060754,7
2023-11-05,138.53441846934737,10
2023-11-06,145.299322748373,8
2023-11-07,149.78889947185513,2
2023-11-08,130.51382533388232,0
2023-11-09,131.64664336313834,1
2023-11-10,123.96624043495606,10
2023-11-11,182.77461575265153,5
2023-11-12,116.93434135028026,51
2023-11-13,107.83351875051052,5
2023-11-14,114.24338322003034,3
2023-11-15,108.46372775902233,10
2023-11-16,94.84450809384496,0
2023-11-17,106.05799356912432,4
2023-11-18,97.70622979019306,10
2023-11-19,108.17356224917026,50
2023-11-20,97.78290550978403,1
2023-11-21,111.94690133174568,7
2023-11-22,108.95967050162655,5
2023-11-23,125.26795006224087,38
2023-11-24,115.48942153015724,3
2023-11-25,118.37659174369816,6
2023-11-26,123.61736185675012,7
2023-11-27,132.02146900964874,7
2023-11-28,139.778029881497,1
2023-11-29,153.4352172224337,9
2023-11-30,154.8313773379393,2
2023-12-01,139.7542691779581,8
2023-12-02,150.9701912316998,1
2023-12-03,152.57332492421122,0
2023-12-04,146.79671935018567,9
2023-12-05,150.9758210258042,10
2023-12-06,149.39634213604538,8
2023-12-07,146.3766875725223,8
2023-12-08,142.64643660313763,39
2023-12-09,131.2805336209124,5
2023-12-10,133.38289445347357,0
2023-12-11,115.24861447602663,37
2023-12-12,109.86722160081405,44
2023-12-13,99.46037490292866,7
2023-12-14,88.41337633034446,1
2023-12-15,93.5841798424548,0
2023-12-16,100.76245841394065,20
2023-12-17,99.9400339635012,4
2023-12-18,85.9776789875827,7
2023-12-19,98.7710241082032,2
2023-12-20,107.1561075974858,3
2023-12-21,104.90537978295154,3
2023-12-22,111.12143708144878,48
2023-12-23,114.72784494349713,7
2023-12-24,113.7627424838088,58
2023-12-25,193.15069774111544,0
2023-12-26,209.7083813680396,10
2023-12-27,123.90495912016294,6
2023-12-28,133.38007728948153,4
2023-12-29,140.90475641662155,7
2023-12-30,148.08192779229537,1
2023-12-31,148.64690732334176,1
